user_id,role,city,budget,cleanliness,noise_level,sleep_schedule,guest_frequency,smoking,social_level,has_pets,gender_preference,work_schedule,occupation,mbti_type
6973c16d-a08b-47c8-857f-3df0e6d25651,Lister,Suburbia,1139,2,2,Flexible,Occasionally,Non-Smoker,Keep to self,TRUE,No Preference,9-to-5,Retail,ISTJ
d8be4e56-e518-46da-a907-ff861b1749b4,Lister,Metro City,605,3,3,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Male,Remote / WFH,Other,INFP
e3af8e4f-99c2-42b1-8ec4-6500b8f36061,Seeker,Mountain Village,894,3,2,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Creative,ESFP
9b2010d0-df7b-451b-be37-ef4b8a984a26,Lister,Mountain Village,2470,2,1,Flexible,Occasionally,Smokes Outside,Very social / Friends,FALSE,No Preference,Remote / WFH,Tech,ISTP
383e4b98-ac2b-4bc1-839e-1c5844a2eda8,Lister,Metro City,1515,3,1,Early Bird,Frequently,Smokes Outside,Friendly but independent,FALSE,Male,Remote / WFH,Other,ESTP
8a47fb68-b3d6-4214-b894-e400252a2573,Lister,Metro City,1308,3,4,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Tech,ISFJ
eb234afa-d24a-48ee-a5a6-48b83dcb70fd,Seeker,Metro City,933,3,2,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,Remote / WFH,Creative,ESFJ
a5087bec-089e-4eb3-b830-100ea3d990ec,Lister,Metro City,2170,3,1,Night Owl,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,9-to-5,Tech,ENFP
9c377c06-538d-4818-981c-9f8d2af92730,Lister,Metro City,994,3,1,Night Owl,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,Remote / WFH,Tech,INFP
658a4871-4915-496a-a17c-93c989341de5,Seeker,Coastal Town,2271,5,3,Flexible,Occasionally,Smokes Outside,Very social / Friends,FALSE,Female,9-to-5,Tech,ESFJ
b4544e68-964c-41e1-925f-99c54e56629b,Lister,Suburbia,1712,4,2,Early Bird,Frequently,Smokes Outside,Keep to self,FALSE,Female,Remote / WFH,Other,ISTJ
600b520b-c0a8-4413-ac44-a76986066d9b,Lister,Suburbia,1564,1,1,Flexible,Frequently,Non-Smoker,Very social / Friends,FALSE,Male,9-to-5,Healthcare,INFP
db90a1d7-fe7e-408e-95ca-f228093b9cb1,Seeker,Suburbia,2006,4,3,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,Student,Healthcare,ENTP
c57ad02d-da1b-4439-b4fb-0e1df1cb6423,Lister,Metro City,1778,3,5,Night Owl,Frequently,Non-Smoker,Friendly but independent,FALSE,Male,Remote / WFH,Education,ESTP
30ce7315-921b-4e98-8f6f-ce41ee902ab3,Seeker,Metro City,2342,2,1,Night Owl,Rarely,Non-Smoker,Keep to self,FALSE,No Preference,Remote / WFH,Healthcare,ESTP
623b3ebc-c760-4fb6-83a6-d8b2f5a97008,Seeker,Metro City,2039,5,4,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,9-to-5,Creative,ISFP
7c6dd54c-fb08-47ca-9804-19d9df8aa59b,Seeker,Mountain Village,858,1,1,Night Owl,Occasionally,Non-Smoker,Friendly but independent,TRUE,Female,9-to-5,Other,INFP
7dbbbe0d-c13b-48c2-99f9-bcc553fbba16,Lister,Mountain Village,1784,1,4,Early Bird,Rarely,Smokes Inside,Friendly but independent,TRUE,No Preference,Shift Work,Healthcare,INFP
83a16a28-b110-40de-bce8-81e18ba16583,Seeker,Coastal Town,742,4,2,Flexible,Occasionally,Smokes Outside,Friendly but independent,FALSE,No Preference,9-to-5,Retail,ISTP
bdf7c10f-e936-4afb-af5e-5b54b79c3b88,Seeker,Suburbia,1929,4,3,Flexible,Occasionally,Smokes Outside,Friendly but independent,FALSE,Male,9-to-5,Finance,ESFP
4c90f413-f7ec-411f-91be-adf31084ba9f,Seeker,Coastal Town,1809,2,1,Flexible,Occasionally,Smokes Inside,Keep to self,FALSE,Female,9-to-5,Finance,ISTJ
3e253ea6-1613-48ad-b6b7-c317dcb94b98,Lister,Metro City,1071,3,1,Early Bird,Occasionally,Smokes Inside,Very social / Friends,FALSE,Female,9-to-5,Tech,ENTJ
a179553c-45d4-4c55-9d03-427b638fd30c,Lister,Suburbia,1599,5,2,Flexible,Occasionally,Non-Smoker,Very social / Friends,FALSE,No Preference,Student,Tech,ISTP
3e1595d4-1296-4bf7-a89c-537758df5962,Seeker,Suburbia,1975,3,4,Flexible,Rarely,Non-Smoker,Keep to self,FALSE,No Preference,9-to-5,Finance,ESTJ
0a7b6ee7-abca-4490-98fb-676ec1e1c1b8,Seeker,Suburbia,1227,5,2,Early Bird,Rarely,Non-Smoker,Keep to self,FALSE,Male,9-to-5,Healthcare,INTJ
760f51d7-7371-4779-9fe5-969035ed2cd7,Lister,Metro City,619,4,2,Early Bird,Occasionally,Smokes Outside,Keep to self,TRUE,Male,9-to-5,Creative,ISTJ
79232ce4-4ac6-4f13-b34c-67c7b17b6972,Lister,Suburbia,1159,4,2,Night Owl,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,Shift Work,Finance,ESFJ
f5f65f43-255c-4bf0-8478-c3d9984d9887,Lister,Mountain Village,753,1,1,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Male,9-to-5,Tech,ESTJ
615aa602-9c89-4f65-98d3-7e81c4d85330,Seeker,Metro City,1657,4,4,Night Owl,Occasionally,Smokes Outside,Keep to self,TRUE,Female,9-to-5,Education,ISTP
c5fb841b-3012-4459-a967-d3e691af8dc3,Lister,Metro City,1256,2,2,Flexible,Occasionally,Non-Smoker,Keep to self,FALSE,Male,9-to-5,Tech,ENFP
2ea6fc0f-c0b4-4057-a601-30998b19fbe0,Lister,Mountain Village,848,4,4,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Shift Work,Finance,ENTJ
8dcec22d-b370-4264-a76f-e4658cfdf239,Seeker,Metro City,1074,2,2,Night Owl,Occasionally,Smokes Inside,Very social / Friends,FALSE,Female,Student,Other,ISTJ
57cb914d-07b5-4847-95c3-b49f83532ba9,Seeker,Suburbia,503,3,2,Flexible,Frequently,Smokes Outside,Keep to self,TRUE,Female,Remote / WFH,Retail,ESFP
28397fe3-a135-4ae1-9575-1e6d7834a31a,Lister,Coastal Town,1281,4,3,Early Bird,Occasionally,Smokes Inside,Very social / Friends,FALSE,Male,9-to-5,Tech,ESFJ
7ddac424-4008-4313-810b-7b37f825c852,Lister,Metro City,1569,5,4,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Student,Finance,ESFJ
53ebb71a-1319-48c4-8486-aa00009f39db,Seeker,Metro City,533,3,3,Early Bird,Frequently,Non-Smoker,Very social / Friends,FALSE,No Preference,Student,Tech,ENFP
b23c39bc-f13b-4494-80a9-cdc3b03e50e0,Lister,Coastal Town,1347,3,2,Night Owl,Rarely,Non-Smoker,Keep to self,FALSE,Female,9-to-5,Creative,ISFJ
e226cfbb-71d4-4c30-9e56-2d46bc4b2434,Seeker,Suburbia,2245,1,2,Flexible,Rarely,Smokes Inside,Very social / Friends,FALSE,No Preference,Shift Work,Tech,ENFP
25405563-f3a0-44d5-a5eb-7715987ec248,Lister,Suburbia,1869,3,5,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Tech,ESTJ
aaf40df0-f9ea-45ab-988a-009326f307ae,Seeker,Mountain Village,2045,3,2,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Other,ESTJ
ba55e04f-96f5-459b-9cbb-559bf1dd90bb,Seeker,Metro City,537,2,5,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,9-to-5,Other,ISTJ
844a96bf-0834-45b5-8933-a119c777d12e,Seeker,Metro City,1435,4,1,Night Owl,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Other,ISFJ
84894243-bdf7-4c75-91a6-26959c5b406c,Seeker,Metro City,1162,5,1,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Student,Healthcare,ESFP
9003dd8d-775a-4d60-bd67-13f4a9a42013,Lister,Suburbia,1511,3,3,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,9-to-5,Other,ENFP
92956da5-601a-488a-b10c-4c038e4c0f70,Seeker,Metro City,2086,2,5,Flexible,Rarely,Smokes Outside,Friendly but independent,FALSE,Female,Remote / WFH,Retail,ENFP
9ed6b62f-54b5-4941-b608-ba1b216b15d9,Seeker,Metro City,1010,3,3,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,Student,Healthcare,ENFP
476a29d0-cf94-4fd4-9301-7bd8703f82b8,Seeker,Metro City,856,3,5,Early Bird,Occasionally,Non-Smoker,Keep to self,TRUE,No Preference,Remote / WFH,Education,ISFJ
76e253a2-d794-4736-8f5e-9a563e000275,Lister,Coastal Town,2371,3,2,Early Bird,Rarely,Smokes Outside,Very social / Friends,TRUE,No Preference,Shift Work,Retail,ESTJ
b07bde37-4a12-41ab-96ce-337e476d7cbc,Lister,Suburbia,1951,3,2,Flexible,Occasionally,Non-Smoker,Keep to self,FALSE,Female,Remote / WFH,Creative,ESTJ
0ac2e8c7-c28d-4185-80bb-6b03b5e3b119,Seeker,Metro City,2479,3,1,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,Male,9-to-5,Retail,ISTJ
99b193a3-401b-47c6-8ec5-8598b8027129,Lister,Suburbia,1780,2,3,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Remote / WFH,Other,ISTJ
bf4dd16c-ef8e-4e6b-968d-a8acebabb19e,Lister,Coastal Town,2108,3,3,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Other,ENTP
44f074c3-fdcd-496a-9baa-4d60800967ce,Seeker,Metro City,1613,1,2,Early Bird,Rarely,Non-Smoker,Keep to self,FALSE,No Preference,9-to-5,Other,ESFJ
b4e677bd-562f-43db-8f6c-ea2dc7b8de22,Seeker,Suburbia,720,2,3,Flexible,Occasionally,Non-Smoker,Very social / Friends,TRUE,Female,9-to-5,Creative,ESFJ
b5ce2e98-d9d5-471d-8282-6f033025f9f2,Seeker,Metro City,2289,3,3,Night Owl,Occasionally,Smokes Outside,Very social / Friends,TRUE,Male,Student,Education,ESFJ
8fcd659b-440e-440c-a268-d416cca7a461,Lister,Metro City,857,1,2,Early Bird,Occasionally,Non-Smoker,Very social / Friends,FALSE,Male,Student,Creative,ISTJ
df659b57-e8eb-488f-9b3e-c6c000fe2d7f,Lister,Metro City,1261,3,2,Early Bird,Occasionally,Non-Smoker,Friendly but independent,TRUE,Male,Remote / WFH,Healthcare,ESFP
4ac0281d-12e6-46bb-ab43-ad6cd18a987c,Lister,Metro City,1046,5,2,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Other,INTJ
1f1ac227-4561-49b6-a477-3dbdad31c0f1,Lister,Metro City,2357,2,3,Flexible,Occasionally,Non-Smoker,Keep to self,FALSE,Male,9-to-5,Creative,ESTJ
60d94736-0e19-4b79-9722-0382d7ab7087,Seeker,Mountain Village,985,3,2,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,Shift Work,Tech,ISFJ
98301622-83ac-459f-aa96-e1e5b17fa0cc,Lister,Coastal Town,2148,3,3,Early Bird,Rarely,Non-Smoker,Friendly but independent,TRUE,Male,9-to-5,Healthcare,ESTP
63a20adb-077c-4c32-9fa8-890d0850d695,Lister,Metro City,1203,3,2,Early Bird,Frequently,Non-Smoker,Keep to self,FALSE,Male,Remote / WFH,Other,ISFP
69824c4f-cf96-4d16-9d85-781eb67bdeee,Seeker,Metro City,1681,3,4,Night Owl,Occasionally,Non-Smoker,Very social / Friends,TRUE,No Preference,9-to-5,Healthcare,ISFJ
40f45d97-b7ff-492e-b355-0f6f0061e88f,Seeker,Mountain Village,1286,3,3,Flexible,Occasionally,Smokes Outside,Keep to self,FALSE,No Preference,9-to-5,Education,ISTJ
8c30a044-b13a-41c6-bf0a-66059b3a4186,Lister,Metro City,2490,5,3,Early Bird,Occasionally,Smokes Outside,Very social / Friends,TRUE,Female,Student,Retail,ISFJ
39c788c3-6141-4746-8ded-14b72bd244e0,Seeker,Metro City,2460,2,4,Early Bird,Occasionally,Non-Smoker,Very social / Friends,TRUE,Male,Remote / WFH,Other,ISFJ
a7632d2c-08aa-40c9-b2ab-5f3eeb994461,Lister,Coastal Town,1177,3,4,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,9-to-5,Education,ENTP
04f8ad0b-fd96-48c6-9b6c-f6be5f702606,Seeker,Metro City,2362,5,3,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,Student,Healthcare,ISFP
b5e0fead-9602-4ce3-a48c-1e762e7d4cac,Lister,Metro City,1002,5,1,Flexible,Occasionally,Non-Smoker,Friendly but independent,TRUE,Male,9-to-5,Tech,ESTJ
73c841e4-d9d9-48d8-9b62-bd5934c833e2,Seeker,Suburbia,2219,2,2,Early Bird,Occasionally,Non-Smoker,Very social / Friends,FALSE,No Preference,9-to-5,Education,ISFJ
bf81c9bc-977d-4381-bb14-8910fa32b855,Seeker,Metro City,836,3,1,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Shift Work,Retail,ISFP
a90d9291-ef6f-457d-b9a4-6e3bee3944b3,Lister,Suburbia,1789,4,2,Flexible,Occasionally,Smokes Outside,Very social / Friends,FALSE,No Preference,Remote / WFH,Education,ISTJ
92fe8d97-84f7-4267-ae4a-0c23313136b0,Lister,Suburbia,2242,2,1,Early Bird,Occasionally,Smokes Outside,Friendly but independent,FALSE,Male,9-to-5,Other,ISTP
9f4f151d-4664-4ea5-ad58-f079cb35cc16,Seeker,Coastal Town,2300,3,2,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,Remote / WFH,Finance,ESFP
e16fceee-5f4c-4ae2-af81-a5bc2af845e7,Seeker,Coastal Town,2130,1,2,Flexible,Occasionally,Smokes Inside,Very social / Friends,FALSE,Male,9-to-5,Retail,ISTJ
5a541176-d381-42cd-9107-335ec00ca3a8,Lister,Metro City,2487,1,2,Flexible,Frequently,Smokes Outside,Friendly but independent,FALSE,Female,9-to-5,Creative,ISTJ
0ed9edca-a61c-4338-8011-23d8388f999d,Seeker,Metro City,1894,2,2,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,Student,Tech,ESFJ
169dd142-9ddb-440d-ad05-0795038b88b4,Lister,Metro City,1638,1,2,Night Owl,Occasionally,Smokes Outside,Very social / Friends,FALSE,Female,9-to-5,Tech,ENTJ
ac8df09d-4683-4cc0-bfe5-7d528a547e83,Lister,Suburbia,1364,5,1,Early Bird,Rarely,Non-Smoker,Friendly but independent,TRUE,Male,Student,Education,ESTP
f8b78e1a-6ff2-4757-9158-de2d09c5e3e6,Lister,Coastal Town,1105,3,1,Flexible,Rarely,Smokes Inside,Friendly but independent,FALSE,No Preference,Remote / WFH,Tech,ISTJ
6746a7a5-9e3f-483d-b3ee-d102472cfe47,Seeker,Metro City,1666,5,3,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Other,ISTJ
b20819f8-c6aa-402b-89d2-5d53b4500e8e,Seeker,Suburbia,1500,5,2,Night Owl,Rarely,Smokes Outside,Friendly but independent,FALSE,Male,Student,Other,ESTP
9468a8ed-bb4e-4d20-9015-dd3d33fb590c,Seeker,Suburbia,1072,4,4,Night Owl,Frequently,Non-Smoker,Friendly but independent,FALSE,Male,9-to-5,Tech,ISTP
6a9d565d-b595-4f70-b8f0-e07e8da6c142,Seeker,Metro City,2331,3,3,Night Owl,Rarely,Non-Smoker,Friendly but independent,TRUE,No Preference,Shift Work,Retail,INTP
d808be4a-e806-4e0e-8292-c797e98f7a20,Seeker,Mountain Village,1509,2,1,Night Owl,Occasionally,Non-Smoker,Very social / Friends,TRUE,Female,9-to-5,Other,ESFP
902c93fc-2610-4c55-8df7-da1f88d2137c,Lister,Metro City,1938,3,2,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,9-to-5,Other,ESFJ
85652a19-1ee7-40ca-a268-eafc905fc461,Seeker,Suburbia,2290,2,2,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Retail,ISFJ
33f8839e-c6ec-455d-bbc1-ac60a25b7126,Seeker,Suburbia,2043,2,2,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Creative,ENFP
ce430648-d404-40c6-9ef9-e9cddc6070a7,Seeker,Suburbia,950,4,1,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Finance,ISTJ
3b7e869f-c1f8-4055-942f-3abb90573b92,Seeker,Suburbia,2217,3,3,Night Owl,Rarely,Non-Smoker,Keep to self,FALSE,No Preference,9-to-5,Creative,ESTP
64a37900-a587-4d7c-ba26-dbde0384270f,Seeker,Metro City,1010,4,1,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Shift Work,Tech,ISFJ
9ee8f23c-c58e-4de1-9e96-5d4020e119ef,Lister,Suburbia,902,5,4,Night Owl,Rarely,Non-Smoker,Keep to self,FALSE,Female,Shift Work,Other,ENFP
efda4865-1df8-47ce-b64f-15b4cc77d0c0,Seeker,Metro City,1405,1,5,Flexible,Frequently,Non-Smoker,Keep to self,FALSE,No Preference,Student,Retail,ISTJ
23c2df88-06f0-400a-a6ee-a9b72c61f8be,Lister,Metro City,1884,3,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,9-to-5,Retail,ESTP
336e5025-973f-4930-860a-fcaacadae2bb,Seeker,Metro City,1350,4,2,Flexible,Occasionally,Non-Smoker,Very social / Friends,FALSE,No Preference,9-to-5,Creative,ENFP
999bd3ef-4dd3-461f-99bf-28abd3561a51,Lister,Mountain Village,2044,3,1,Night Owl,Rarely,Smokes Outside,Keep to self,FALSE,Female,9-to-5,Retail,INTJ
52c080c2-d0c1-4359-86ec-5908f37b7df0,Seeker,Suburbia,2025,4,2,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Student,Education,INFP
249f3d3e-8acf-455b-ac8f-7dfe906514a3,Seeker,Coastal Town,1039,3,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,TRUE,No Preference,Student,Tech,ENFP
1a984885-6008-44df-99b0-6d83be31b7de,Seeker,Metro City,1595,2,1,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Shift Work,Tech,INFP
9b4f349b-4720-4206-9457-3efa596b82f3,Lister,Metro City,728,4,3,Night Owl,Rarely,Smokes Outside,Friendly but independent,FALSE,Male,Student,Creative,ISFP
29f2036f-aacf-457f-80f7-2f3d9564cd1c,Lister,Metro City,2078,2,3,Night Owl,Frequently,Smokes Outside,Keep to self,FALSE,Male,Remote / WFH,Retail,ISTJ
f9fc6dc8-0006-4a80-bc61-d0566fd6084b,Lister,Coastal Town,793,4,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Finance,ISFP
f326031a-6233-4dae-824c-21d3c5c5bb2a,Lister,Metro City,1109,3,4,Early Bird,Frequently,Non-Smoker,Friendly but independent,FALSE,Female,Shift Work,Creative,ENFP
2f7b5c19-3669-49bc-8379-a74085087722,Seeker,Metro City,2449,2,3,Early Bird,Frequently,Non-Smoker,Friendly but independent,TRUE,No Preference,Remote / WFH,Other,ESFP
bbbc1bdc-0d62-4b77-846d-678d4f4dc81d,Seeker,Metro City,865,5,2,Night Owl,Rarely,Smokes Outside,Very social / Friends,FALSE,No Preference,9-to-5,Other,ESFP
1d6fc1fa-54ed-4b6e-9257-985ccec091ba,Seeker,Suburbia,622,1,1,Night Owl,Occasionally,Smokes Outside,Friendly but independent,FALSE,No Preference,Student,Retail,ISFP
05536e4a-846b-4d63-9996-58267650c3ef,Lister,Coastal Town,2398,2,5,Night Owl,Occasionally,Non-Smoker,Very social / Friends,FALSE,Female,Shift Work,Healthcare,ESTP
ecc9c633-a6ad-46b5-a791-8b30552804f8,Lister,Suburbia,1416,4,4,Flexible,Rarely,Smokes Outside,Very social / Friends,FALSE,Female,Shift Work,Other,ESFP
2e833932-ebfe-4ff0-988e-d0d31c4cf359,Lister,Metro City,1431,5,1,Night Owl,Rarely,Smokes Outside,Very social / Friends,TRUE,No Preference,Shift Work,Tech,ESFJ
8e2a5b1a-c3b9-440a-b3c8-62249e9f8cab,Seeker,Metro City,1515,4,5,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,9-to-5,Finance,ESFP
404ed641-0975-4ee7-9b3b-c213cca83b02,Lister,Metro City,2182,3,3,Flexible,Rarely,Non-Smoker,Very social / Friends,TRUE,Female,9-to-5,Other,ESFJ
1ad3ac6f-570a-4a27-9ec2-319e13672bdf,Lister,Mountain Village,1428,2,2,Flexible,Rarely,Non-Smoker,Keep to self,FALSE,Male,Student,Finance,INFP
75102a42-0d4c-4ffe-917b-791966b1648b,Seeker,Metro City,728,2,5,Night Owl,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,Student,Retail,INTJ
3492b0a2-4480-4ba7-9705-9ad5736c719a,Seeker,Coastal Town,1840,1,2,Early Bird,Rarely,Non-Smoker,Keep to self,FALSE,Male,Remote / WFH,Creative,ESFJ
acf8c2e2-d919-420b-9182-82426a999dc4,Lister,Coastal Town,747,5,2,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Student,Other,ENFJ
025b4514-df94-4137-bace-9ea86303c09d,Seeker,Coastal Town,2313,4,2,Night Owl,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,Student,Tech,ESFJ
b6e5c37b-9841-469e-ad9c-fb890600e35b,Seeker,Metro City,818,3,1,Early Bird,Frequently,Smokes Outside,Friendly but independent,TRUE,Male,Student,Healthcare,ENFJ
b24ee245-b168-4107-a0fa-aa21e538eb18,Lister,Suburbia,949,2,2,Night Owl,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,9-to-5,Other,ESFJ
2947ab7a-b36d-45bf-8346-a83f3ceb6f2d,Seeker,Metro City,877,1,1,Night Owl,Occasionally,Smokes Outside,Keep to self,FALSE,Female,9-to-5,Healthcare,ENFP
6f9d70f0-d09c-4dee-ace6-65c2acb6c039,Seeker,Mountain Village,1222,2,3,Early Bird,Frequently,Non-Smoker,Very social / Friends,FALSE,Male,9-to-5,Education,ISTJ
625ddcbc-c772-4ee7-b1a0-044e4833f7b4,Lister,Metro City,2366,3,4,Early Bird,Rarely,Smokes Inside,Very social / Friends,FALSE,No Preference,Remote / WFH,Finance,ESTJ
3a03419d-fac6-45ae-a8f0-96b828b2c0df,Seeker,Coastal Town,507,3,1,Night Owl,Rarely,Non-Smoker,Keep to self,FALSE,No Preference,9-to-5,Healthcare,ESFP
b9954315-d683-4b27-a3bd-6191dd7d6f1c,Lister,Metro City,1697,3,2,Early Bird,Occasionally,Smokes Inside,Very social / Friends,FALSE,No Preference,Remote / WFH,Healthcare,ESFP
f02e55f8-6e91-4509-b3f8-6676886d29dc,Lister,Metro City,1433,4,1,Flexible,Rarely,Non-Smoker,Friendly but independent,TRUE,Female,9-to-5,Tech,ESTJ
268afedb-3754-4e20-8e7b-406f6614ffb4,Seeker,Metro City,1186,3,2,Night Owl,Occasionally,Non-Smoker,Keep to self,FALSE,Male,Remote / WFH,Tech,ENTP
683f4151-28ef-4cd4-9bd2-666da518c6cb,Seeker,Metro City,2094,5,1,Night Owl,Rarely,Non-Smoker,Keep to self,TRUE,Female,Student,Healthcare,ESTP
34b6e648-1cbd-4e08-8389-b3623f6dedce,Seeker,Coastal Town,2283,2,3,Flexible,Occasionally,Non-Smoker,Very social / Friends,FALSE,No Preference,9-to-5,Creative,ISFP
150171dc-64ce-4c6f-8d46-e08190148b4a,Seeker,Metro City,2311,3,1,Night Owl,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Tech,ISTJ
bb9e89c3-604b-474b-9e33-4174312d4eb4,Lister,Suburbia,1087,2,4,Flexible,Rarely,Non-Smoker,Keep to self,TRUE,No Preference,9-to-5,Healthcare,ESFP
142ce302-fc75-4d58-b9f9-55ec4f8f88d2,Seeker,Suburbia,2214,4,3,Early Bird,Rarely,Smokes Outside,Friendly but independent,FALSE,Female,Remote / WFH,Tech,INTP
7cac0643-6356-4ef2-8b0c-386bd71a0de7,Seeker,Metro City,1839,4,3,Night Owl,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,Student,Retail,ISFP
365196e4-4ddd-41fd-a888-5a1f08b8bcdc,Seeker,Coastal Town,1985,2,2,Night Owl,Rarely,Smokes Inside,Very social / Friends,FALSE,Female,Student,Other,ENTP
887b06b2-1f5a-4fd3-9d42-772b7c8e7b42,Lister,Suburbia,1781,4,3,Flexible,Rarely,Non-Smoker,Keep to self,FALSE,Male,Shift Work,Creative,ESFP
7a592c91-dad5-4166-b8cb-da733ab141ea,Lister,Suburbia,2409,4,2,Night Owl,Rarely,Smokes Outside,Friendly but independent,FALSE,Female,Remote / WFH,Healthcare,ENTJ
918546f5-bc83-46e1-ab08-8927698b2931,Lister,Metro City,525,3,1,Flexible,Occasionally,Non-Smoker,Very social / Friends,TRUE,Male,Remote / WFH,Healthcare,ESTP
d61e39ef-456c-4ce5-bea8-eadc17fe1ac7,Seeker,Metro City,1233,3,1,Night Owl,Occasionally,Smokes Outside,Keep to self,FALSE,Male,Remote / WFH,Creative,ISFJ
adbcd60b-ca53-4e53-950f-05bcbab12c45,Seeker,Suburbia,588,2,3,Night Owl,Frequently,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Tech,ESFJ
356e1f14-6542-4e86-840b-5ca757c0624e,Seeker,Metro City,2098,3,4,Night Owl,Occasionally,Non-Smoker,Very social / Friends,FALSE,Female,Student,Finance,ESFJ
66c6a35c-06ff-435d-9576-9cd55364ee61,Seeker,Metro City,923,3,3,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Student,Tech,ISTJ
7e7c55e8-4078-4dde-bcca-2273fe4cb1d7,Seeker,Suburbia,1946,2,1,Night Owl,Rarely,Non-Smoker,Keep to self,FALSE,No Preference,Shift Work,Tech,ESFJ
e7762a13-bfd3-4f65-b8ba-4bdbcdac6165,Seeker,Coastal Town,1993,4,1,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Student,Creative,ISTJ
b04814ae-6640-4f40-9b15-294160648f30,Lister,Metro City,1741,4,2,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,9-to-5,Tech,ENFJ
072f41b6-e752-468c-a82a-430a28c69651,Lister,Metro City,2331,2,4,Flexible,Frequently,Non-Smoker,Friendly but independent,TRUE,No Preference,9-to-5,Creative,ESFJ
ad74d913-3a23-4390-8cdb-3df9a348f6fb,Seeker,Metro City,619,3,5,Night Owl,Rarely,Smokes Outside,Very social / Friends,FALSE,Female,9-to-5,Other,ESFP
67fd7aa0-1395-4f8d-b8c3-b601923f303a,Lister,Metro City,1766,2,4,Early Bird,Rarely,Smokes Outside,Very social / Friends,FALSE,No Preference,9-to-5,Healthcare,ENFP
afe0c7a9-3e1a-44ad-be1c-4aa66446fd3c,Lister,Mountain Village,1325,5,3,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,9-to-5,Other,ISFJ
